device_id,phone_brand,device_model
-6.30318E+18,vivo,X3T
5.00437E+18,??,Galaxy S5
5.30578E+18,??,Ascend P7
-6.25875E+18,HTC,One E8
6.27908E+18,??,A670t
-4.96319E+18,??,MI 3
-5.92277E+18,??,MI 2S
-2.27328E+18,??,M4
3.95161E+18,??,Galaxy Note 3
1.51593E+18,HTC,One S
8.55424E+18,??,??3X???
-5.15809E+18,??,??note
-6.15962E+18,??,H1
6.61682E+18,??,??note???
-2.98167E+18,??,F301
4.96335E+18,??,Galaxy Mega 5.8
2.33778E+18,??,F2
5.90652E+18,??,Galaxy Note 3
8.33107E+18,??,MX3
-8.96409E+18,??,Galaxy S5
-7.06508E+18,??,??6
-9.19768E+18,vivo,Xperia SP
-8.64698E+18,??,??note
7.09957E+18,??,MI 2S
9.07591E+18,??,??6
7.58044E+18,??,Galaxy S4
7.84952E+18,??,??6
4.16085E+18,??,G620-L75
-5.31259E+18,??,Ascend P7
6.21974E+18,OPPO,U705T
5.16396E+18,??,??X7
-7.5991E+18,??,??2
8.85268E+18,??,Galaxy S4
-6.09136E+18,??,MI 2
7.31805E+18,??,??6
-2.958E+18,vivo,Y18L
-5.05297E+18,??,MI 2A
6.4988E+18,??,??note
6.03332E+18,??,Galaxy Note 2
-2.21298E+17,??,??NOTE
4.39929E+17,??,MI 2A
-2.42179E+17,OPPO,R831T
-1.63905E+18,??,Galaxy Trend 3
-4.24101E+17,??,Galaxy Tab 3 7.0
6.31698E+18,??,??
-7.55461E+18,??,MI One Plus
-4.28991E+18,??,??1S
6.61949E+18,vivo,Xperia Z1
-1.21284E+18,??,5951
-7.99032E+18,??,A1020
6.40723E+18,HTC,Desire 816
-8.99853E+18,??,8190Q
-8.39526E+18,vivo,X5V
-5.21874E+18,??,S820
3.10789E+18,??,Galaxy S4
-5.09461E+18,??,MX4 Pro
5.65128E+18,??,Galaxy S4
5.18564E+18,??,??note
-5.59862E+17,??,Galaxy Mega 2
-8.64917E+18,vivo,Xperia Z
5.80325E+18,??,??1S
1.75124E+18,??,s800
-7.66263E+18,??,??
-2.09479E+18,??,??3X???
5.1551E+18,??,K88L
4.25425E+17,??,??2
1.2336E+18,??,Mate 7
-6.46795E+18,?? ,U817
-3.74179E+18,??,??X7
2.33169E+18,??,Galaxy Mega Plus
-6.30937E+18,??,GN708T
1.5033E+18,??,S5830I
2.99817E+18,??,Galaxy S2
4.74747E+18,??,??note
7.50861E+17,??,??2
7.53564E+18,??,MI 2S
-8.62867E+18,??,Galaxy Grand DUOS
6.4103E+18,OPPO,R5
8.8371E+18,??,??NOTE
-1.48855E+18,??,MI 3
-4.41582E+18,OPPO,R1S
7.49113E+18,??,P2
7.39768E+18,??,??3C???
6.50422E+18,??,E5
-3.31857E+18,??,Galaxy S3
7.39542E+18,??,G610S
-2.74094E+18,??,T860
5.58106E+18,??,Mate 7
7.39792E+18,??,??3X???
-2.49392E+17,OPPO,1107
-3.32488E+18,HTC,Desire 820
4.89635E+18,OPPO,U705T
-4.27908E+18,??,??NOTE
-8.77541E+18,??,MI 2S
-1.49468E+18,??,S7898
5.12513E+18,??,MI 3
-1.66268E+18,??,??2A
-5.32376E+18,??,??6
-5.86514E+18,??,MI 2A
8.29666E+18,??,Galaxy Note 2
-6.00257E+18,??,Galaxy S2
-5.75859E+18,??,Galaxy S5
-2.17264E+18,??,??3X???
3.30753E+18,OPPO,1107
5.59095E+18,vivo,X3S
-3.19721E+16,??,??2
-1.0226E+18,??,??note
1.80651E+17,??,????4C
7.5129E+18,??,MI 4
-3.29821E+18,???,Z7 Mini
-5.32562E+18,HTC,Desire 820
4.78865E+18,??,Galaxy Note
-6.42148E+18,??,MI 2
-5.71066E+18,vivo,Y17W
-2.31388E+18,??,??6 Plus
-7.26334E+18,vivo,Xperia ion
-3.04902E+18,??,??note
-4.81353E+18,OPPO,N1T
8.98518E+18,??,Galaxy S4
4.31497E+18,??,Galaxy Grand 2
-6.32106E+17,??,??F1Plus
9.03265E+18,??,A360t
-6.86892E+18,??,MI 4
-8.18247E+18,??,??6
5.60935E+18,??,??6
-5.12824E+18,??,??6 plus
2.37128E+18,??,Galaxy S4
-4.93018E+18,??,Mate 7
2.57449E+18,??,MX4
-5.74289E+17,??,??
2.81636E+18,??,??note
5.37191E+18,??,Galaxy S3
6.57348E+18,??,??6
3.64317E+18,OPPO,T29
-8.80705E+18,??,Galaxy Note 3
-2.47334E+16,OPPO,R1
-4.58067E+18,??,Galaxy Note 2
-7.02732E+18,??,7295+
-8.77059E+18,??,Galaxy Mega 5.8
8.48678E+18,??,8702
4.86477E+18,??,??1S
3.11966E+18,??,MX3
9.01832E+17,??,MI 2S
8.80512E+18,??,??note
1.4111E+18,????,M812C
7.68917E+18,??,Ascend P7
8.45914E+18,??,Galaxy Note 3
1.41366E+18,??,MI 1S
-8.95583E+18,??,MI 1S
-8.22439E+18,??,V931
3.11366E+18,??,MI 4
-6.66744E+18,??,??
-8.34986E+18,HTC,T528t
3.48803E+18,??,??3C
4.92087E+18,??,??
7.69087E+17,??,G750-T20
6.0304E+18,??,Galaxy Note
6.79936E+18,??,MI 4
4.27714E+18,??,MX2
6.33205E+18,??,A5
3.45776E+18,??,??
8.4155E+18,??,8729
3.03791E+18,OPPO,A31
-7.25865E+18,??,??6
1.66788E+18,vivo,X5L
2.57666E+18,??,????Note8
1.60609E+18,??,MI 3
-5.45039E+18,??,??note
-2.0628E+18,??,8295M
-7.00301E+18,??,MI 4
7.71793E+18,??,??NOTE
-5.52745E+18,??,MX2
-8.86414E+18,??,Galaxy S3
7.10493E+18,??,??note???
2.61884E+18,??,MI 4
3.31058E+18,??,MX3
3.92073E+18,??,??4A
5.83848E+18,??,S880i
-1.56778E+18,?? ,??V5
3.61266E+18,??,Mate 7
9.00922E+16,??,H1S
1.00167E+18,OPPO,R831S
-7.03322E+18,??,Galaxy S5
5.62385E+18,HTC,T328d
8.73125E+18,??,G510
-9.94871E+17,vivo,Y15
-2.27513E+18,??,???S1
8.345E+18,vivo,Y29L
-4.44855E+18,OPPO,R821T
-4.64688E+18,??,F2
-5.24283E+18,??,Galaxy S4
7.30894E+18,??,Galaxy S4
6.67066E+18,??,F2
9.08202E+18,vivo,X5SL
-4.24846E+18,??,??K3
4.90843E+18,??,??3C
3.99118E+18,vivo,X3T
2.98761E+18,??,MT2-C00
3.71212E+18,??,??6 Plus
8.26281E+18,??,??note???
7.3129E+18,??,??NOTE
-4.37218E+18,OPPO,R827T
1.41697E+18,HTC,??XL
-4.1886E+18,??,G730-U00
5.62996E+17,??,E5
-3.12926E+18,OPPO,Find 5
2.26301E+18,??,????4X
2.65365E+18,??,MI 3
-3.97032E+18,??,??NOTE
-6.6243E+18,??,??note
-3.99401E+18,vivo,X3L
-4.85409E+18,??,Galaxy Note 3
5.52268E+17,??,??NOTE
-4.40986E+18,??,MX3
-7.54012E+18,??,??note
6.93406E+18,OPPO,U705T
1.05669E+18,??,??2A
5.1896E+18,vivo,Xperia Z2
-3.55243E+18,??,A388t
-5.3738E+18,??,??F2
-2.99601E+18,??,??1S
7.92392E+18,??,??3C
-7.49905E+18,??,Galaxy Note
7.75934E+18,vivo,Y17T
-7.66036E+18,??,MI 3
4.46786E+18,??,MI 4
1.15862E+18,??,Galaxy Note 5
6.27628E+18,??,Galaxy Core 2
-7.28813E+18,??,??3C
-6.55809E+18,??,Ascend G7
-5.79975E+18,??,Galaxy Trend DUOS
-3.60984E+18,??,Ascend P6
7.31429E+18,??,MX3
-4.11081E+18,??,Galaxy S4
8.11111E+18,??,??
4.00771E+18,??,MI 4
-1.85071E+18,??,Galaxy Note 2
9.22081E+18,??,S1
-4.36243E+18,??,MX4
5.45617E+18,??,Galaxy Note 2
8.97943E+18,??,GN706L
-4.05542E+18,??,Galaxy Ace 3
-6.35303E+18,??,E3
1.25359E+17,vivo,X5SL
4.12718E+18,??,Galaxy S2
-2.79352E+18,OPPO,1105
-8.5859E+18,??,????4X
-3.63113E+18,vivo,X5SL
8.94705E+18,??,7268
-7.45435E+18,vivo,Xplay3S
2.56627E+18,??,??2
-5.60555E+18,OPPO,R821T
-8.45744E+18,??,??3C???
6.90948E+18,??,MI 4
-7.02385E+17,??,Galaxy S2 HD LTE E120S
7.80621E+16,??,A788t
-8.30893E+18,HTC,Desire 816
-6.69967E+18,??,??note
-9.55231E+17,??,??
1.59364E+16,??,??note
2.74016E+17,??,Galaxy Note 4
7.67015E+18,??,Galaxy Note 2
5.39197E+18,??,MI 4
-6.51075E+18,??,Galaxy Win
-1.70745E+18,??,MI 3
8.19051E+18,??,MX4 Pro
2.98622E+17,??,Ascend P7
-4.54116E+18,??,MI 3
-6.5827E+17,??,MX3
-1.37485E+18,??,??note???
2.30335E+18,??,??K3
-8.36964E+18,vivo,X5V
-4.18574E+18,OPPO,Find 5
-3.75603E+18,??,??3C
-7.84692E+17,OPPO,Find 5
7.21913E+18,??,MI 3
-2.55613E+18,??,??note
2.74157E+18,HTC,Sensation XE with Beats Audio Z715e
6.96607E+18,??,??NOTE
2.87277E+18,??,MX4
-3.8894E+18,??,??3X
5.68265E+15,??,????4X
2.32795E+18,??,Galaxy S4
7.24597E+18,??,Galaxy S5
4.73732E+18,??,????A8
6.2121E+18,vivo,Y15
6.37927E+18,??,S7898
-7.9295E+18,??,Mate 7
-4.50689E+18,??,??2
-2.47479E+18,??,??
-8.98354E+18,???,Z7 Max
-3.63656E+18,??,MI 3
6.20273E+18,??,I8268
-3.39494E+18,OPPO,R5
4.31292E+18,??,MX3
-8.77216E+17,??,??note
-1.41186E+18,OPPO,R2017
7.41578E+18,??,A766
1.42589E+18,??,??
-3.92485E+18,??,MI 4
-8.65725E+18,??,A860e
-4.88511E+18,vivo,Y28L
-3.20055E+18,???,Z7 Mini
5.76381E+18,vivo,Xperia TX
3.60735E+18,vivo,Y27
-1.60203E+18,??,Galaxy Note
7.71418E+17,TCL,???3N
5.56366E+18,??,??5S
3.5652E+17,??,??
-4.06992E+18,??,??note
-4.11019E+18,??,E601M
8.71385E+18,vivo,Y19T
1.87807E+18,??,ELIFE E3T
-8.05343E+18,??,Galaxy Mega 5.8
-5.30034E+17,??,MI 3
-7.46465E+18,??,Galaxy Note
1.4543E+18,??,??note
8.55523E+18,??,??note
3.31194E+18,??,??note???
-6.28102E+18,??,??note
6.41449E+18,??,????4
4.44009E+18,??,Galaxy Mega 5.8
-3.41449E+18,??,Galaxy Grand 2
2.88733E+18,??,A399
-3.32736E+18,??,MX4
-8.32234E+18,??,Galaxy Note 3
3.25122E+18,??,F2
-1.81613E+18,??,Galaxy Note 2
-3.55109E+18,??,MX2
-4.48169E+18,??,Galaxy Trend DUOS
-5.69437E+18,??,9190l
-4.07135E+18,??,Galaxy Note 2
7.34273E+18,??,Galaxy S4
-2.40795E+18,??,??7
6.07256E+18,??,G521
3.34264E+18,??,??
2.5352E+18,??,??1S
-4.64664E+18,??,Galaxy Note
-8.76318E+16,??,C8815
3.40397E+18,??,MX4
5.42542E+18,??,A850
-2.09752E+18,??,??2A
7.77836E+18,??,Galaxy S4
-3.83944E+18,HTC,Desire 816
-2.38016E+18,??,??note???
-7.60335E+18,OPPO,R821T
-6.45316E+18,??,??3X???
1.90482E+18,??,Galaxy Mega 5.8
7.49272E+18,??,MI 3
-2.2684E+18,??,Hol-U10
-5.94425E+18,vivo,Xplay3S
9.14424E+18,??,MX3
1.4637E+18,??,??3C???
-6.55651E+17,??,Galaxy Nexus
7.94888E+18,??,MI 2
8.45358E+18,??,??6 Plus
1.74198E+18,HTC,Desire 816
4.47238E+18,??,A628t
-4.95213E+18,??,????A8
-4.87706E+18,??,Ascend P6
-2.44959E+18,??,MI 2A
8.68299E+17,??,Galaxy Note 3
5.8792E+18,??,MI 3
-5.98032E+18,??,??NOTE
6.69518E+18,??,??6
-6.77105E+18,??,G660-L075
2.3904E+18,??,A789
-3.16741E+18,??,Galaxy Note
-6.03191E+18,vivo,X5Max
7.15946E+18,??,S5830I
4.62321E+18,??,??3C
5.89684E+18,OPPO,1105
2.87229E+18,??,Ascend G7
-8.04041E+18,vivo,X710L
2.70827E+18,??,Galaxy S5
-7.406E+16,??,Galaxy Note 3
-4.39939E+18,??,A360t
9.1363E+18,??,Mate 7
7.04874E+18,??,MX4 Pro
-8.5179E+18,?? ,G717C
3.06094E+18,??,??note
-3.67414E+18,vivo,Xperia Z3
8.00667E+18,??,A670t
1.94378E+18,??,F2
-1.70312E+18,??,??NOTE
-9.20688E+18,??,Ascend P7
-5.79919E+18,??,MI 2S
-8.17109E+18,??,???
-5.17926E+18,TCL,???
6.3847E+18,??,GN105
-7.51181E+18,??,MI 4
2.50796E+18,??,Ascend P7
-1.93191E+17,??,??3C
-2.54021E+18,??,Galaxy Grand Neo Plus
-3.6939E+18,??,??note
-8.15566E+18,??,MI 4
-2.02717E+18,??,??F1
8.35986E+18,??,Galaxy S4
-8.80788E+18,??,Galaxy Note 3 Lite
3.0964E+18,??,??1S
-5.26188E+18,??,7296
3.84946E+18,??,??6 Plus
-6.80652E+18,??,????4
-9.16336E+18,??,Galaxy Grand Prime
2.0094E+17,??,MI 2
1.83118E+18,??,Mate 7
2.5422E+18,vivo,Y13L
1.65147E+18,??,MX2
2.41183E+18,??,??note
-7.50877E+18,vivo,X3L
-8.00857E+18,vivo,X3L
-6.43003E+18,vivo,Y613
2.62623E+18,??,??6 Plus
-1.23873E+18,??,??NOTE
6.67897E+18,????,U51GT-W
5.48287E+18,??,MI 3
3.11872E+18,vivo,S7T
6.30301E+18,??,??Note2
4.64233E+17,??,Galaxy Note 2
-4.93546E+18,??,??note???
-4.28467E+18,??,Ascend P7
-4.79254E+18,??,Galaxy S2 Plus
-2.47723E+18,??,Galaxy S3
-2.03292E+18,??,Galaxy Note 3
1.68711E+18,??,Galaxy Win
2.6596E+18,??,??NOTE
-3.42775E+18,??,Galaxy S5
7.21607E+18,??,Galaxy Mega Plus
-7.26314E+18,??,MI 2S
-7.26369E+18,vivo,S7T
7.33234E+18,TCL,P306C
8.41409E+18,??,MI 3
4.8208E+18,??,MI 3
-4.11495E+17,??,Galaxy Trend DUOS
5.25025E+18,??,Galaxy S4
-3.48859E+18,??,??
-3.90586E+18,??,Galaxy Note 3
-6.88271E+18,??,??3C
2.01946E+18,??,MX4
3.54966E+18,OPPO,R827T
-3.35104E+18,??,Galaxy Note 3
-8.464E+18,??,MX3
-7.6234E+18,??,Galaxy S4
3.39803E+18,??,??note
-2.31023E+18,??,S1
3.56257E+18,??,Galaxy A5
-2.44423E+17,OPPO,1107
-6.57453E+18,??,Galaxy S5
7.92528E+18,??,MI 2S
2.14049E+18,??,??3C
-4.29367E+18,??,MI 3
7.92957E+18,??,??note
-1.74906E+18,??,??1S
5.17974E+17,??,Galaxy S5
-5.95812E+18,??,Galaxy S5
6.77087E+18,??,V182
-5.74158E+18,OPPO,R2017
1.62542E+18,??,??F1
2.19173E+18,vivo,Y11IT
7.03441E+18,??,????4X
5.36253E+18,??,M032
-1.41315E+18,??,??X2
8.19192E+18,??,MI 2S
8.35511E+18,??,A1
-9.17787E+18,??,8720L
6.38483E+18,??,MI 4
-8.30386E+17,??,Galaxy Grand Prime
-7.69557E+18,??,??3C
-4.42668E+18,??,????4X
-6.38994E+18,OPPO,1107
8.3469E+18,vivo,X5L
-4.52249E+18,HTC,802w
-3.03441E+18,??,MI 2A
-2.33949E+18,vivo,X5L
-5.82842E+18,??,??3C
-2.95759E+18,??,Galaxy Note 2
-6.91915E+18,??,A298t
3.8539E+18,?? ,U930HD
-4.41784E+18,??,MI 2S
2.41939E+18,??,??1S
-8.94337E+18,??,??NOTE
1.13075E+18,??,S7568I
-3.53394E+18,??,??
-3.58105E+18,??,Touch 2
6.79849E+18,vivo,Y913
-1.21653E+18,??,??2
-7.92031E+18,??,MX3
8.44634E+18,??,Galaxy S3 Neo+
3.84656E+18,OPPO,R833T
-7.82942E+18,vivo,X5SL
-7.18971E+18,??,Galaxy Note 2
2.95411E+18,??,Galaxy Note 2
1.44754E+18,??,ELIFE S5.5
-8.05041E+18,??,????Note8
2.59124E+18,??,MI 1S
-3.5716E+18,??,A278t
-4.00327E+18,??,Galaxy S4
-3.28532E+18,??,MX2
8.50149E+18,vivo,Y27
-2.64343E+18,??,W2014
-8.59929E+18,??,C8816
-7.57533E+18,??,MI 2S
-5.2065E+18,??,Y511-T00
8.79399E+18,??,Ascend G7
-2.19338E+18,??,Ascend P6
-1.93844E+18,??,VIBE X2
1.71429E+18,??,????4
-5.49301E+18,??,Galaxy Trend DUOS 2
-2.79178E+18,??,MI 4
6.67443E+17,??,??3C
1.6221E+18,??,MI 2S
6.00278E+18,vivo,X5V
4.03298E+18,??,??Note
-7.16938E+18,??,Galaxy Trend DUOS 2
-7.51588E+18,??,??
7.9289E+18,??,8076D
4.48836E+18,OPPO,6607
1.64827E+18,OPPO,U705T
3.01217E+18,??,MI 2S
9.15566E+18,??,MI 1S
-6.83969E+17,??,??note???
-4.1305E+18,??,??1S
-3.58483E+18,??,V182
6.75993E+18,??,??6 Plus
1.20488E+18,??,S820
3.62036E+18,?? ,G717C
3.64288E+18,HTC,G11
9.20197E+18,??,MI 4
-8.74656E+18,??,MI 3
7.80266E+18,??,??note
-6.83509E+18,??,MX4 Pro
1.81028E+18,??,Mate 7
6.83388E+18,??,MI 2S
9.20816E+18,??,??2A
6.24367E+17,vivo,Xperia SL
-8.55777E+18,??,MX4
6.08162E+18,??,??2
-8.99147E+18,??,??2
-1.75803E+18,??,7295C
7.73666E+18,??,MX4 Pro
5.98649E+18,??,Galaxy E7
-6.26013E+18,??,T1
-6.11189E+17,??,??note
6.9897E+18,??,Mate 7
8.2408E+18,??,MI 4
-4.46784E+18,??,A860e
7.91292E+18,??,Galaxy Grand DUOS
-5.14075E+18,??,Ascend G7
7.43174E+18,??,??1S
-2.88371E+18,??,MX3
6.6795E+18,??,??NOTE
1.23646E+18,??,??note
5.06378E+18,??,??note
7.41286E+18,??,Galaxy Grand Neo Plus
5.42121E+18,??,Galaxy Trend 3
5.0254E+18,??,Galaxy S3
1.30372E+18,??,Galaxy S4
-7.71479E+18,??,??F2
5.84193E+18,??,MX2
4.60613E+18,??,??K3
2.34445E+18,????,Moto X
-7.74985E+18,??,Galaxy Note 2
6.56664E+18,??,Galaxy Trend DUOS
3.81282E+18,??,Galaxy S4
-6.33942E+18,??,Galaxy S4
-7.70547E+18,??,??3X???
-9.1851E+18,OPPO,R819T
9.21268E+18,??,??F1Plus
-5.06044E+18,??,Galaxy Mega 5.8
5.02086E+18,??,A750e
-6.82619E+18,??,GN708T
4.72144E+18,OPPO,1107
8.29195E+17,??,??3C
-7.25783E+18,vivo,Xperia Z Ultra
3.86692E+18,??,??1S
7.04802E+17,??,A3900
-7.7105E+18,??,Galaxy S4
3.97958E+17,??,Galaxy S4
-6.90443E+18,OPPO,T29
1.30282E+18,??,Touch 2
5.52673E+18,??,MI 2S
-5.82223E+18,??,Galaxy Win Pro
-5.56658E+18,??,??NOTE
4.6314E+18,??,??6
-9.01435E+18,??,Galaxy Trend 3
8.75324E+18,??,????4X
4.08898E+17,??,MI 2S
2.20564E+18,??,??note
-4.90146E+18,??,??
-1.34765E+18,??,Galaxy Note 3
2.78252E+18,??,MI One Plus
-5.4587E+18,??,G510
-1.04003E+18,??,MX4
6.24289E+18,OPPO,R3
-5.6152E+18,??,Galaxy Grand 2
7.63788E+18,??,Galaxy S6 Edge
-3.28605E+17,??,??note
-7.5718E+18,??,??1S
2.12812E+18,??,??T1
-3.64723E+18,??,??6
6.27894E+18,??,??note
-1.80737E+18,??,??NOTE
-8.01426E+18,??,Mate 7
-5.56021E+18,??,MX4
-1.62233E+18,??,???Note
3.24116E+18,??,Galaxy Mega Plus
-3.8488E+18,??,??note
6.2481E+18,??,Mate 7
3.13928E+18,????,Moto G
1.1543E+18,??,C8815
5.30814E+18,vivo,Xplay3S
2.91695E+18,??,Ascend P7
7.17896E+17,??,W2013
8.34482E+18,??,MX3
-1.5246E+18,??,Galaxy Grand DUOS
-5.6483E+18,??,??6 plus
9.83456E+17,OPPO,R7s
-6.2715E+18,??,??NOTE
-7.32348E+18,??,5876
-7.45442E+18,??,??2A
-6.49184E+18,OPPO,N1T
-5.54237E+18,vivo,Y15
-2.66138E+18,vivo,Xperia C
2.70647E+18,??,MI 3
-6.84469E+18,??,Mate 7
-5.09538E+18,??,MX4
3.9048E+18,??,??
6.33229E+18,vivo,Y11
-2.03194E+18,??,??1S
4.32276E+18,vivo,Xperia Z1
7.82041E+18,??,??note
-4.3683E+18,??,??X2
-8.58818E+18,OPPO,R8205
-1.0284E+17,??,??note
-4.00898E+17,OPPO,R827T
-3.12429E+18,??,??NOTE
3.03843E+18,??,MI 3
7.78469E+18,??,??note
-6.0844E+18,??,??F1Plus
4.5033E+18,??,??6
-4.75921E+18,??,??Note 2
1.02093E+17,??,Mate 7
-3.55316E+18,??,??6
-5.08647E+18,??,Galaxy S3
-6.22002E+18,??,F2
6.95174E+18,??,Galaxy Mega 6.3
3.30569E+18,??,??note
-8.94268E+18,??,I8268
-2.64471E+18,??,MI 4
-2.12099E+17,??,MI 3
4.61275E+17,??,8730L
6.05534E+18,??,MX4
3.00247E+18,??,MX4
-7.88244E+18,OPPO,R1S
6.25395E+18,OPPO,Find 7
-1.52707E+18,??,????4X
-3.46937E+18,OPPO,R3
-6.1136E+18,??,??note
-1.84524E+18,??,MI 2S
1.78179E+18,vivo,Y17T
5.233E+18,??,Galaxy Grand Prime
1.78514E+18,??,????4X
5.89558E+17,??,????4
8.74392E+18,??,G525
6.50014E+18,OPPO,3007
1.92248E+18,??,??NOTE
-7.56393E+18,OPPO,Find 7
5.71965E+18,OPPO,Find 5
-9.67185E+17,??,MI 2S
-8.41679E+17,??,A805e
-1.45269E+18,??,??note???
-7.47904E+17,??,????4
-8.14084E+18,??,Galaxy Grand 2
-5.71426E+18,??,MI 3
5.28094E+18,??,Galaxy Grand 2
6.74924E+18,vivo,X5Max
9.1137E+18,vivo,X3T
-4.67415E+18,OPPO,6607
4.99764E+18,??,??K3
-2.3089E+18,??,MI 2S
1.51699E+18,??,Galaxy Note 2
-7.71433E+18,??,7296
-3.87081E+18,OPPO,Find 7
-1.60724E+18,OPPO,R831S
-1.2862E+17,??,MI 4
-8.64034E+18,??,Galaxy S3
-4.10986E+18,?? ,U956
5.90071E+18,??,??1S
-4.80464E+18,SUGAR,????
-6.08658E+18,??,??note
2.7487E+18,??,MX4
-7.44534E+18,??,Mate 7
4.64554E+18,??,Mate 7
2.39605E+18,??,??1S
4.70688E+17,??,B199
-3.57602E+18,??,Galaxy S5
5.16822E+18,??,??note
-6.14187E+18,??,Galaxy S3
2.69381E+18,vivo,Xperia P
-8.9065E+18,??,S7898
2.97938E+18,OPPO,R1S
6.48439E+18,??,MI 2S
-1.54134E+18,??,Mate 7
7.53685E+18,??,S5.1
-6.87976E+18,??,MI 4
-5.31076E+18,LG,VS980
-5.21042E+18,??,ivvi K1 mini
5.66693E+18,??,??NOTE
6.56068E+17,??,GN151
-8.73547E+18,??,??1S
-8.20158E+18,vivo,X5Max+
-4.62354E+18,??,MI 4
-1.59083E+18,??,Ascend P7
-2.37172E+18,??,MI 2S
-1.24294E+18,??,??NOTE
-2.52234E+18,??,T90
-5.17008E+18,??,??note
3.94406E+18,OPPO,R831S
-8.3268E+18,??,Ascend P6
3.48419E+18,??,Galaxy S3
-3.66427E+18,??,??note
2.64837E+18,??,MX4 Pro
-1.95635E+18,vivo,Xplay3S
5.22215E+18,??,??NOTE
5.58784E+18,??,Mate 7
-5.23578E+18,??,MX4 Pro
-6.28509E+18,??,MX3
7.04021E+18,??,????4X
1.44493E+18,??,????4X
-7.97178E+18,??,Galaxy Mega 5.8
9.14057E+18,??,MX4
5.22539E+18,LG,G3
-5.58251E+18,??,MI 4
-4.41066E+18,??,??F2
-1.12494E+18,??,Galaxy Grand DUOS
-3.44581E+18,??,Galaxy Win
2.86629E+18,??,P700i
8.4469E+18,????,A1
-9.20706E+18,??,??note
3.9554E+18,??,C8815
-2.328E+18,vivo,Xplay
-6.99259E+18,??,Galaxy Note 2
5.96229E+18,??,Y635
-4.45207E+17,??,G610S
-5.1214E+17,??,S6
-4.05568E+18,??,??NOTE
5.04874E+15,??,W2014
2.55526E+18,??,Galaxy Win
2.22669E+18,OPPO,R6007
-6.50013E+18,??,??
6.3521E+18,??,??????S8
-5.68848E+18,??,Galaxy Note 3
-5.53177E+18,vivo,Y23L
-1.68362E+18,vivo,Y19T
-6.88753E+18,??,MX4
8.43992E+18,??,????4X
-5.08273E+18,??,Mate 7
-3.52671E+18,??,Galaxy S6 Edge
-6.75326E+18,??,Galaxy Note 3
2.62244E+18,OPPO,R831S
8.6386E+18,vivo,Xperia Z2
-2.52544E+18,??,??note
-2.87842E+18,vivo,X5L
-6.76387E+18,??,Galaxy Win
4.34483E+18,??,MX4
7.53391E+18,??,MI 2S
7.54348E+18,??,??3X
-2.40598E+17,??,Galaxy Note 2
3.41523E+18,??,MX3
-4.27516E+17,vivo,Xplay
-4.11938E+18,??,????4
-3.50567E+18,??,Mate 7
7.21045E+18,??,????5
5.42139E+18,??,Galaxy A5
8.92688E+18,??,??F2
-4.17375E+18,LG,Nexus 4
-1.23085E+18,??,??6
-5.30847E+18,??,Galaxy S6
-3.30726E+18,??,Galaxy S5
-8.77034E+18,OPPO,N1T
5.87998E+18,??,????4C
4.90992E+18,??,??note
7.35806E+18,??,Mate 7
-4.85766E+18,OPPO,R5
3.99116E+18,???,Z9 mini
-8.34291E+18,??,??3C
7.65702E+18,??,F2
1.06242E+18,??,Galaxy S3
2.67983E+18,??,??3X???
6.10019E+18,??,Galaxy A5
8.61556E+18,vivo,X5SL
1.28989E+18,??,U9508
-7.39577E+18,vivo,X5Max+
1.24943E+17,??,??note
3.36684E+18,??,??F2????
-7.7058E+18,??,Galaxy S3
-4.801E+18,??,7295A???
-6.34227E+18,??,MI 3
4.72425E+18,vivo,X5Max+
1.6408E+18,??,Galaxy Note 3
3.60876E+18,??,??F2????
-6.45079E+18,??,MI 4
4.89812E+18,??,????4X
-4.61092E+18,??,Ascend P7
5.60692E+18,??,????4X
-1.58543E+18,??,MI 3
-7.22874E+18,??,??6
-9.19139E+18,??,??2A
4.73181E+18,??,MI 4
-4.57844E+17,??,MI 4
-5.58781E+17,vivo,X3L
-2.44164E+18,??,C8813Q
6.56401E+18,????,M812C
-1.85039E+18,??,??F1
-5.33066E+18,??,MI 2S
5.27749E+18,??,??6
6.16463E+18,??,??note
-4.83398E+18,??,MX4 Pro
-6.66551E+18,??,MI 2
-1.83286E+18,???,Z5S Mini
-3.75821E+18,??,MI 2S
6.10399E+17,??,MI 4
-5.142E+18,??,??note
7.84465E+18,??,??3C
-5.6648E+18,??,????4X
-8.48335E+18,??,MX2
-5.68606E+18,HTC,T528t
-4.49597E+17,??,??note
6.68502E+17,??,Ascend P8
2.49356E+18,??,??+
-4.01317E+18,??,Galaxy S6
-1.12667E+18,??,Galaxy A5
-2.0466E+18,??,Galaxy Note 3
1.51565E+18,???,XL
-6.07625E+18,OPPO,R5
1.12547E+18,??,??NOTE
-8.93422E+18,??,??note???
8.69582E+18,??,A820
-3.46628E+18,??,??X2
5.42802E+18,??,Galaxy S3 Neo+
-6.83445E+18,OPPO,U705T
8.2636E+18,??,Galaxy Note 3
6.80244E+18,??,One
-3.9365E+18,vivo,X1ST
2.09186E+18,??,A768t
4.95959E+18,??,Galaxy Mega Plus
9.10506E+18,??,Galaxy Note 3
8.33915E+18,vivo,X5SL
-8.5579E+17,??,????4C
-4.85034E+18,?? ,G718C
-4.16193E+18,??,??note
-1.29415E+18,vivo,Y17T
5.76863E+18,??,Galaxy S4
