device_id,gender,age,group
-6.25259E+17,M,25,M23-26
-2.20767E+18,F,18,F23-
-8.57042E+18,F,53,F43+
-7.82328E+18,F,23,F23-
5.41945E+18,M,36,M32-38
-1.01171E+18,M,36,M32-38
8.75007E+18,F,24,F24-26
5.43147E+18,M,29,M29-31
-3.27824E+17,M,24,M23-26
2.64418E+18,M,33,M32-38
-8.02833E+18,M,40,M39+
-8.89746E+18,M,25,M23-26
2.68986E+18,F,39,F33-42
5.18622E+18,M,26,M23-26
-8.62525E+18,M,26,M23-26
-4.77806E+18,F,19,F23-
-6.79956E+18,M,34,M32-38
-8.98379E+18,M,34,M32-38
-5.69666E+18,F,30,F29-32
7.96538E+18,M,23,M23-26
-5.37267E+18,M,35,M32-38
-6.81066E+18,M,43,M39+
8.27328E+18,M,24,M23-26
-1.83609E+18,M,27,M27-28
1.37343E+17,M,35,M32-38
6.03615E+18,F,29,F29-32
-1.86061E+18,M,36,M32-38
-5.06044E+18,M,48,M39+
-5.98359E+17,M,26,M23-26
-4.28E+18,F,34,F33-42
7.51156E+18,F,34,F33-42
1.36564E+18,F,24,F24-26
-8.15872E+18,F,50,F43+
-4.07123E+18,M,25,M23-26
-8.93279E+17,M,25,M23-26
-7.97807E+18,F,50,F43+
-5.40903E+18,M,24,M23-26
-4.3897E+17,M,19,M22-
7.21791E+18,M,29,M29-31
-1.5727E+18,F,24,F24-26
2.39027E+18,M,23,M23-26
-7.81192E+18,M,23,M23-26
-7.08928E+18,M,23,M23-26
2.82197E+18,M,34,M32-38
-3.91858E+18,M,34,M32-38
-6.63825E+18,M,27,M27-28
-6.99153E+18,M,28,M27-28
4.64678E+18,M,24,M23-26
-7.25224E+17,F,27,F27-28
-7.6234E+18,M,33,M32-38
-1.38058E+17,M,33,M32-38
8.78074E+18,M,33,M32-38
-7.03753E+18,M,30,M29-31
1.4034E+18,M,30,M29-31
-1.11032E+18,M,25,M23-26
-7.91266E+18,M,25,M23-26
-9.29658E+17,M,28,M27-28
5.39265E+18,F,26,F24-26
4.92494E+18,M,63,M39+
7.24682E+18,M,34,M32-38
6.63414E+18,M,32,M32-38
-4.73047E+18,M,22,M22-
-6.88365E+18,M,23,M23-26
5.56044E+18,M,25,M23-26
-8.17739E+18,F,20,F23-
-1.87896E+18,M,29,M29-31
-5.34123E+18,F,37,F33-42
7.31589E+18,M,39,M39+
7.06733E+18,M,31,M29-31
1.71757E+18,F,23,F23-
-4.96642E+18,M,24,M23-26
5.11572E+18,M,33,M32-38
-9.08909E+18,M,35,M32-38
-7.84608E+18,M,46,M39+
-2.52393E+18,F,26,F24-26
6.07441E+18,F,45,F43+
-2.6758E+18,M,24,M23-26
-1.059E+18,M,34,M32-38
2.2975E+18,M,34,M32-38
2.81831E+18,F,21,F23-
-7.63899E+18,F,42,F33-42
6.07744E+17,M,34,M32-38
7.63698E+18,M,39,M39+
5.7289E+17,M,26,M23-26
7.10665E+18,M,30,M29-31
-9.03766E+18,M,22,M22-
9.53402E+17,M,22,M22-
1.80169E+17,F,18,F23-
5.02135E+18,F,36,F33-42
1.5033E+18,M,29,M29-31
-2.92529E+17,M,29,M29-31
-1.34411E+17,M,29,M29-31
-4.74058E+18,M,29,M29-31
-4.23842E+18,F,25,F24-26
8.51282E+18,M,18,M22-
6.28689E+18,F,29,F29-32
1.74517E+18,M,21,M22-
-2.8085E+18,M,38,M32-38
2.00525E+18,F,22,F23-
5.09742E+18,M,28,M27-28
-6.97388E+18,M,29,M29-31
3.59425E+18,M,21,M22-
6.43134E+18,M,20,M22-
-4.77418E+18,F,24,F24-26
6.50422E+18,M,22,M22-
4.02622E+18,F,26,F24-26
-1.41227E+17,F,34,F33-42
-7.65808E+18,M,33,M32-38
6.44018E+18,M,39,M39+
3.22343E+18,F,20,F23-
8.7512E+17,F,29,F29-32
-2.45955E+18,M,37,M32-38
-1.34277E+18,M,19,M22-
-5.60932E+18,M,42,M39+
-7.75189E+18,M,33,M32-38
8.31368E+18,M,28,M27-28
-4.94307E+18,M,27,M27-28
4.52608E+18,M,27,M27-28
-9.02497E+18,M,33,M32-38
-5.69399E+18,M,21,M22-
4.78258E+18,M,36,M32-38
-6.12019E+18,M,36,M32-38
-5.47851E+17,M,36,M32-38
-8.29058E+18,M,36,M32-38
6.85823E+17,M,41,M39+
7.05172E+18,M,21,M22-
-5.66219E+18,M,25,M23-26
5.46551E+18,F,31,F29-32
-1.34338E+17,M,36,M32-38
-3.31151E+18,M,26,M23-26
-7.35396E+18,M,31,M29-31
2.12924E+18,M,28,M27-28
7.14874E+18,F,25,F24-26
-7.57502E+18,M,32,M32-38
-3.90664E+17,M,22,M22-
4.40367E+17,M,32,M32-38
4.21832E+18,M,24,M23-26
2.92417E+18,M,25,M23-26
3.71622E+18,M,28,M27-28
-8.7931E+18,M,27,M27-28
-4.85766E+18,M,26,M23-26
-4.93775E+18,M,26,M23-26
-2.28305E+18,M,26,M23-26
-2.31842E+18,M,26,M23-26
-7.29794E+18,M,23,M23-26
2.64881E+16,M,27,M27-28
1.50597E+18,M,30,M29-31
4.1718E+18,F,28,F27-28
-3.30722E+18,M,28,M27-28
6.14158E+18,M,28,M27-28
-8.80705E+18,M,30,M29-31
-1.54223E+18,M,37,M32-38
6.582E+18,M,37,M32-38
-2.7189E+18,M,37,M32-38
-1.61131E+18,M,25,M23-26
-4.3097E+18,M,30,M29-31
5.66133E+18,M,45,M39+
3.83061E+18,M,25,M23-26
-4.45535E+18,M,29,M29-31
3.04562E+16,M,28,M27-28
-5.26002E+18,M,26,M23-26
-7.07933E+18,M,26,M23-26
-3.77961E+18,M,25,M23-26
1.84536E+18,F,25,F24-26
-1.88239E+18,F,36,F33-42
4.55011E+18,F,22,F23-
3.5982E+18,M,52,M39+
2.72072E+18,M,25,M23-26
-1.3607E+18,M,29,M29-31
7.02386E+18,M,24,M23-26
5.32867E+18,M,32,M32-38
-4.03527E+18,M,38,M32-38
6.46421E+18,F,24,F24-26
-5.81661E+18,F,24,F24-26
-7.6253E+18,M,41,M39+
1.7735E+18,F,40,F33-42
3.28702E+18,M,32,M32-38
3.05993E+18,M,22,M22-
-3.53636E+18,M,25,M23-26
-4.27419E+18,M,22,M22-
4.72632E+18,M,35,M32-38
7.78564E+18,M,31,M29-31
4.54553E+18,M,27,M27-28
-1.17357E+18,M,27,M27-28
-7.6863E+18,M,21,M22-
9.02345E+18,M,30,M29-31
-6.5312E+18,M,22,M22-
-2.24139E+17,M,24,M23-26
-3.20309E+18,F,23,F23-
4.76342E+18,M,32,M32-38
8.68835E+18,M,26,M23-26
-3.88363E+18,M,26,M23-26
5.17981E+17,M,32,M32-38
-4.58018E+18,F,21,F23-
-4.34439E+18,M,30,M29-31
2.90564E+18,F,24,F24-26
-2.38567E+18,M,39,M39+
3.95831E+18,M,21,M22-
3.28232E+18,M,28,M27-28
5.69226E+18,M,28,M27-28
1.2543E+18,M,29,M29-31
-5.0564E+18,F,25,F24-26
1.84963E+18,F,25,F24-26
-8.99406E+18,M,24,M23-26
-8.05896E+17,M,34,M32-38
-2.00296E+18,M,24,M23-26
7.57281E+18,M,22,M22-
-7.14773E+18,F,40,F33-42
-2.45362E+17,F,22,F23-
7.01368E+18,M,28,M27-28
-8.13512E+18,F,27,F27-28
7.50113E+18,F,29,F29-32
-2.09934E+18,F,47,F43+
3.13928E+18,M,30,M29-31
8.13967E+18,M,31,M29-31
8.94082E+18,M,23,M23-26
1.26668E+18,F,30,F29-32
4.94611E+18,F,28,F27-28
-5.63986E+18,F,27,F27-28
-1.28103E+18,F,25,F24-26
7.16946E+18,F,33,F33-42
6.23442E+18,M,24,M23-26
6.62364E+18,F,27,F27-28
3.85866E+18,M,23,M23-26
-9.12668E+18,F,21,F23-
-4.40501E+18,M,23,M23-26
2.0521E+17,M,23,M23-26
7.63265E+18,F,20,F23-
-1.38687E+18,F,30,F29-32
4.63041E+18,F,30,F29-32
3.23387E+18,M,21,M22-
-6.51197E+18,M,26,M23-26
-7.67546E+18,M,29,M29-31
6.10521E+18,M,29,M29-31
-7.85109E+18,F,27,F27-28
-4.521E+18,M,27,M27-28
6.07713E+18,M,38,M32-38
-3.7541E+18,F,29,F29-32
-5.52047E+18,M,26,M23-26
7.39792E+18,M,25,M23-26
6.81809E+18,M,31,M29-31
-2.83495E+18,F,27,F27-28
-2.17617E+18,M,33,M32-38
7.28834E+18,M,36,M32-38
-7.55417E+18,M,30,M29-31
1.06323E+18,M,35,M32-38
-8.98182E+18,M,38,M32-38
-1.51035E+18,M,22,M22-
-8.09931E+18,M,32,M32-38
9.1327E+18,M,38,M32-38
-5.10203E+18,M,29,M29-31
9.21329E+18,M,33,M32-38
-9.12451E+18,M,33,M32-38
-8.89796E+18,M,33,M32-38
-5.85689E+18,M,21,M22-
3.46374E+18,F,24,F24-26
-5.39087E+18,M,21,M22-
-1.86212E+18,M,28,M27-28
4.30277E+18,M,27,M27-28
-4.87183E+18,M,33,M32-38
-9.17665E+17,M,23,M23-26
-1.25996E+18,M,24,M23-26
3.27418E+18,M,21,M22-
6.99718E+17,M,23,M23-26
-7.17881E+18,M,23,M23-26
2.1976E+18,M,27,M27-28
-4.0714E+18,F,26,F24-26
5.98302E+18,M,29,M29-31
-6.14837E+18,M,34,M32-38
5.77918E+18,M,21,M22-
3.11192E+17,M,27,M27-28
-8.14368E+17,M,27,M27-28
-8.77291E+18,M,27,M27-28
-5.75874E+18,M,21,M22-
-1.97824E+18,M,38,M32-38
-8.98589E+17,F,26,F24-26
-1.4843E+18,F,32,F29-32
-8.56798E+18,F,34,F33-42
6.17832E+18,F,25,F24-26
4.61865E+18,M,28,M27-28
-3.81333E+18,M,22,M22-
-7.54361E+18,F,21,F23-
-7.5877E+18,M,27,M27-28
6.42305E+17,M,27,M27-28
5.19712E+18,M,32,M32-38
7.26432E+18,M,25,M23-26
1.93593E+18,F,34,F33-42
-3.49129E+18,F,25,F24-26
6.12519E+18,M,27,M27-28
5.41501E+17,M,19,M22-
1.59964E+18,M,22,M22-
2.84707E+18,M,22,M22-
2.26191E+18,F,29,F29-32
3.81679E+18,M,38,M32-38
-2.86736E+18,F,23,F23-
2.55166E+18,M,24,M23-26
-5.05558E+18,M,21,M22-
-7.45435E+18,M,24,M23-26
1.86042E+18,M,22,M22-
3.04501E+18,M,20,M22-
-1.6404E+18,M,22,M22-
-8.27215E+18,M,31,M29-31
-5.33018E+18,F,23,F23-
1.3393E+18,M,20,M22-
5.93857E+18,M,31,M29-31
-1.36889E+18,M,35,M32-38
-3.56114E+17,M,22,M22-
6.91567E+18,M,30,M29-31
-5.48531E+17,F,24,F24-26
9.16563E+18,F,22,F23-
-7.07192E+18,M,32,M32-38
-3.13314E+17,F,33,F33-42
-8.18692E+18,F,33,F33-42
-7.73164E+18,M,20,M22-
-7.17698E+18,M,25,M23-26
8.87485E+18,M,30,M29-31
-1.21347E+18,F,20,F23-
-7.38198E+18,M,29,M29-31
3.68276E+18,M,41,M39+
2.40923E+16,M,35,M32-38
7.62301E+18,M,24,M23-26
-2.85566E+18,F,46,F43+
-8.48107E+18,M,30,M29-31
8.26293E+18,M,25,M23-26
5.69166E+18,M,27,M27-28
-2.70318E+18,M,28,M27-28
6.11732E+18,M,28,M27-28
8.82341E+18,F,30,F29-32
-3.36534E+18,F,30,F29-32
-7.09001E+18,M,35,M32-38
4.01699E+17,M,26,M23-26
7.31379E+18,M,21,M22-
-4.15041E+18,M,41,M39+
5.88864E+18,M,27,M27-28
-1.43837E+18,M,26,M23-26
-3.18292E+18,M,34,M32-38
1.47996E+18,M,30,M29-31
-2.57699E+17,M,27,M27-28
-5.97372E+18,F,20,F23-
8.28528E+18,M,31,M29-31
1.02083E+18,M,34,M32-38
-9.63599E+17,M,35,M32-38
-1.6696E+18,M,39,M39+
5.11241E+18,M,39,M39+
-5.49597E+18,M,28,M27-28
-7.2118E+18,F,33,F33-42
-1.02612E+18,F,23,F23-
-4.97032E+17,M,25,M23-26
1.05968E+18,M,38,M32-38
-4.96319E+18,M,23,M23-26
2.27955E+18,M,33,M32-38
-8.86522E+18,M,25,M23-26
5.92227E+18,F,49,F43+
-7.45201E+18,M,22,M22-
-8.80547E+18,M,35,M32-38
5.6107E+18,M,27,M27-28
-3.94012E+17,F,28,F27-28
-6.19204E+18,F,28,F27-28
3.57289E+18,M,23,M23-26
6.31475E+18,M,26,M23-26
1.37227E+18,M,38,M32-38
-5.71243E+18,F,34,F33-42
7.92982E+18,F,34,F33-42
7.29617E+18,M,29,M29-31
-3.8226E+18,M,29,M29-31
2.94637E+18,M,44,M39+
7.59575E+18,M,29,M29-31
2.62253E+18,F,26,F24-26
-4.31979E+18,M,21,M22-
-6.43593E+18,M,26,M23-26
-4.97116E+18,M,23,M23-26
-8.75649E+17,F,38,F33-42
4.92699E+18,F,50,F43+
9.18204E+18,M,22,M22-
-2.21768E+18,M,25,M23-26
-2.91117E+18,M,19,M22-
-6.54147E+18,M,22,M22-
-8.94337E+18,M,27,M27-28
-2.47676E+18,F,44,F43+
8.96679E+18,M,35,M32-38
1.16056E+18,M,26,M23-26
4.01461E+18,M,26,M23-26
-5.03322E+18,M,25,M23-26
-8.11188E+17,M,34,M32-38
-1.42054E+18,M,34,M32-38
-7.73476E+18,M,25,M23-26
3.05692E+17,M,24,M23-26
8.95231E+18,M,25,M23-26
-2.80945E+18,F,32,F29-32
-7.16447E+18,M,34,M32-38
4.70678E+18,M,34,M32-38
5.61849E+17,F,25,F24-26
-3.707E+18,F,21,F23-
1.72132E+17,F,21,F23-
5.80515E+18,M,28,M27-28
-8.77505E+18,M,25,M23-26
-2.61492E+18,M,21,M22-
-1.00467E+18,F,61,F43+
-4.96295E+18,M,23,M23-26
-5.33296E+18,M,21,M22-
-5.51996E+18,M,22,M22-
8.71742E+18,M,20,M22-
3.88908E+17,M,25,M23-26
-9.03116E+18,M,26,M23-26
1.55459E+18,M,30,M29-31
1.65186E+18,M,26,M23-26
-3.40273E+17,M,37,M32-38
-8.75323E+18,M,33,M32-38
-7.91906E+17,M,33,M32-38
3.07955E+18,M,27,M27-28
-1.70198E+18,M,27,M27-28
-3.39879E+18,F,44,F43+
-3.73645E+18,F,30,F29-32
6.95915E+18,M,42,M39+
-7.79968E+18,M,33,M32-38
-3.68958E+18,F,53,F43+
-8.11442E+18,F,53,F43+
1.94637E+18,M,35,M32-38
-2.88022E+18,M,37,M32-38
6.29413E+18,M,26,M23-26
8.59913E+18,M,26,M23-26
2.60099E+18,M,21,M22-
7.32918E+18,M,21,M22-
7.58543E+18,M,19,M22-
1.2536E+18,M,26,M23-26
-1.24741E+18,F,27,F27-28
2.42849E+18,M,32,M32-38
-1.49398E+17,M,35,M32-38
8.07612E+18,M,23,M23-26
2.77212E+18,M,21,M22-
-4.27388E+18,M,24,M23-26
2.16803E+18,F,36,F33-42
-5.24588E+18,M,26,M23-26
-4.85727E+18,M,32,M32-38
2.62377E+18,M,22,M22-
-8.13434E+18,M,22,M22-
-3.28605E+17,M,28,M27-28
3.7802E+18,F,29,F29-32
5.69496E+18,M,27,M27-28
4.28512E+18,M,24,M23-26
7.03042E+18,M,25,M23-26
4.01975E+18,F,41,F33-42
5.08358E+18,M,20,M22-
4.57354E+18,F,26,F24-26
8.62346E+18,F,22,F23-
1.70065E+18,M,28,M27-28
5.17174E+18,F,22,F23-
-3.94611E+18,M,30,M29-31
8.3224E+18,M,31,M29-31
6.48996E+18,M,35,M32-38
8.11343E+18,M,26,M23-26
-8.41521E+17,M,29,M29-31
-5.22973E+18,M,24,M23-26
4.61956E+18,F,30,F29-32
-6.35302E+18,M,34,M32-38
-8.49985E+18,M,34,M32-38
4.91543E+18,M,34,M32-38
-9.13544E+18,M,20,M22-
1.0675E+18,M,20,M22-
-6.78576E+18,M,24,M23-26
2.46111E+18,F,20,F23-
1.10402E+17,F,20,F23-
1.28416E+18,M,25,M23-26
-8.56819E+18,M,25,M23-26
7.58379E+18,M,22,M22-
5.38336E+18,M,22,M22-
8.30142E+18,M,24,M23-26
-4.41211E+18,M,23,M23-26
-3.33991E+18,M,26,M23-26
-2.24802E+18,M,34,M32-38
-3.22704E+18,M,34,M32-38
2.82401E+17,M,27,M27-28
2.57545E+18,M,34,M32-38
-6.82381E+18,M,27,M27-28
-3.05765E+18,M,22,M22-
-3.95101E+18,M,44,M39+
-8.84192E+17,M,28,M27-28
-3.77239E+18,F,30,F29-32
-8.5082E+18,M,24,M23-26
4.39528E+16,M,33,M32-38
-8.10053E+18,M,19,M22-
8.73383E+18,M,19,M22-
2.51824E+18,M,19,M22-
4.53768E+18,M,19,M22-
2.91241E+18,M,24,M23-26
-6.22147E+18,M,21,M22-
-6.9455E+18,M,46,M39+
4.05502E+18,M,27,M27-28
2.60065E+18,M,45,M39+
-6.48247E+15,M,26,M23-26
-8.23938E+18,M,26,M23-26
-6.79197E+18,F,20,F23-
-3.35232E+18,M,23,M23-26
-4.67794E+17,F,35,F33-42
4.18054E+18,M,27,M27-28
3.93243E+18,M,27,M27-28
-7.59752E+18,M,21,M22-
8.75927E+18,M,22,M22-
-2.81633E+18,M,26,M23-26
1.01253E+18,M,33,M32-38
-2.05519E+18,M,42,M39+
8.55583E+18,M,38,M32-38
-4.12431E+18,F,23,F23-
1.68444E+18,F,30,F29-32
-4.05387E+18,M,25,M23-26
5.72715E+18,F,26,F24-26
-7.27871E+18,M,25,M23-26
-4.49597E+17,M,27,M27-28
3.35019E+18,M,31,M29-31
-7.84296E+18,M,44,M39+
-4.43624E+18,M,34,M32-38
-8.71646E+17,F,29,F29-32
3.08098E+18,M,28,M27-28
8.41662E+18,M,36,M32-38
6.13589E+18,M,25,M23-26
7.19384E+17,M,24,M23-26
-4.89708E+18,M,27,M27-28
2.73132E+18,M,39,M39+
-4.38554E+18,M,21,M22-
-8.55126E+18,F,25,F24-26
-3.26862E+18,M,18,M22-
3.35959E+18,M,29,M29-31
6.44623E+18,M,29,M29-31
7.97451E+18,M,32,M32-38
5.83786E+18,M,28,M27-28
1.68528E+18,M,29,M29-31
-6.62769E+18,F,28,F27-28
7.07837E+18,M,37,M32-38
-2.62753E+18,F,28,F27-28
3.3786E+18,M,34,M32-38
-7.30688E+18,M,26,M23-26
6.5883E+18,M,30,M29-31
8.3469E+18,M,25,M23-26
2.63655E+18,M,25,M23-26
-1.4091E+18,M,24,M23-26
1.85447E+17,F,46,F43+
3.73878E+18,F,27,F27-28
-5.66494E+18,F,31,F29-32
-1.54341E+18,M,37,M32-38
-1.41302E+18,M,37,M32-38
7.75221E+18,M,37,M32-38
5.76863E+18,M,37,M32-38
-6.48163E+18,M,37,M32-38
1.48549E+18,M,19,M22-
-4.39943E+18,F,46,F43+
-4.49923E+18,M,40,M39+
8.78881E+18,M,22,M22-
2.54649E+17,M,51,M39+
2.36696E+18,M,37,M32-38
3.42625E+18,M,25,M23-26
-8.87386E+17,M,31,M29-31
-3.10249E+17,M,23,M23-26
2.33656E+18,M,29,M29-31
8.19704E+18,M,22,M22-
-7.82942E+18,F,23,F23-
6.34588E+18,M,33,M32-38
2.84307E+18,F,21,F23-
3.41861E+18,M,40,M39+
4.20171E+18,F,27,F27-28
-3.20752E+18,M,24,M23-26
8.2064E+18,M,36,M32-38
2.53383E+18,F,29,F29-32
4.78505E+18,F,29,F29-32
-8.85181E+18,M,28,M27-28
5.33656E+18,M,27,M27-28
-6.37574E+18,M,18,M22-
-3.16435E+18,M,23,M23-26
4.80177E+18,M,27,M27-28
2.76879E+17,M,22,M22-
-5.69585E+18,M,30,M29-31
-8.47487E+18,M,34,M32-38
5.36198E+18,M,22,M22-
7.40824E+18,M,49,M39+
2.50425E+18,M,25,M23-26
3.05728E+18,M,24,M23-26
5.3701E+18,M,28,M27-28
8.44065E+18,M,24,M23-26
-9.17787E+18,M,20,M22-
-4.69744E+18,M,24,M23-26
-7.59555E+18,M,24,M23-26
3.14792E+18,M,24,M23-26
-2.80566E+18,M,21,M22-
-6.23208E+17,M,40,M39+
-3.20902E+18,M,45,M39+
-4.72169E+18,M,34,M32-38
-2.64126E+18,M,25,M23-26
-1.3565E+18,M,26,M23-26
-9.20609E+18,M,22,M22-
3.42512E+16,F,44,F43+
4.31497E+18,M,31,M29-31
3.27247E+18,M,25,M23-26
-8.78581E+18,M,20,M22-
5.30083E+18,M,27,M27-28
-6.27328E+18,M,21,M22-
-7.10542E+18,M,22,M22-
1.22715E+18,M,29,M29-31
1.74409E+18,M,27,M27-28
-8.80878E+18,M,21,M22-
1.60592E+18,M,22,M22-
-2.53047E+18,M,23,M23-26
8.01396E+18,M,26,M23-26
-7.19074E+18,F,45,F43+
1.98602E+18,M,23,M23-26
4.74787E+18,M,30,M29-31
2.10043E+18,M,22,M22-
9.10855E+17,F,34,F33-42
5.50883E+18,M,23,M23-26
1.3408E+18,M,27,M27-28
-2.83725E+18,M,32,M32-38
-5.022E+18,M,27,M27-28
2.87162E+18,M,26,M23-26
-5.47295E+18,M,24,M23-26
9.03341E+17,F,22,F23-
7.31957E+18,F,22,F23-
7.54037E+17,M,25,M23-26
8.16112E+18,M,23,M23-26
-5.78953E+18,M,25,M23-26
2.73376E+18,M,31,M29-31
2.19396E+18,F,20,F23-
-5.81809E+18,M,40,M39+
3.15051E+18,M,27,M27-28
-4.31089E+18,F,25,F24-26
8.03544E+18,F,29,F29-32
-1.7162E+18,M,21,M22-
-7.07073E+17,M,27,M27-28
8.12571E+18,F,28,F27-28
7.1093E+18,M,25,M23-26
8.70002E+18,F,28,F27-28
-2.90029E+18,M,28,M27-28
8.04635E+18,F,25,F24-26
-6.41907E+18,F,25,F24-26
2.76572E+18,F,21,F23-
-9.6E+17,F,35,F33-42
-7.89516E+18,M,48,M39+
-7.47301E+18,M,31,M29-31
-6.25386E+18,M,24,M23-26
-1.71164E+18,M,28,M27-28
3.6285E+18,M,31,M29-31
2.70277E+18,M,21,M22-
-8.78985E+17,M,21,M22-
-4.71733E+18,M,30,M29-31
5.93996E+18,F,25,F24-26
-7.67861E+18,M,23,M23-26
3.0093E+17,M,24,M23-26
7.56743E+18,F,28,F27-28
-7.29538E+18,M,38,M32-38
-2.30058E+18,M,20,M22-
1.41394E+18,M,23,M23-26
7.23449E+18,M,23,M23-26
1.21591E+18,M,24,M23-26
-6.12114E+18,M,52,M39+
-2.02947E+18,M,22,M22-
-8.28873E+18,M,23,M23-26
-5.23381E+18,M,26,M23-26
6.16567E+17,F,22,F23-
-7.6236E+18,M,23,M23-26
1.47764E+18,M,27,M27-28
-6.07398E+18,M,22,M22-
-5.3562E+17,M,42,M39+
3.07601E+18,M,23,M23-26
5.55148E+18,F,28,F27-28
-6.05725E+18,M,35,M32-38
-5.53568E+18,M,33,M32-38
4.51245E+18,M,34,M32-38
8.45525E+18,M,21,M22-
5.64022E+18,M,35,M32-38
-3.4946E+18,M,30,M29-31
1.55207E+17,M,35,M32-38
-4.7767E+18,F,29,F29-32
-2.66322E+18,M,25,M23-26
6.48074E+18,M,19,M22-
-6.28731E+18,M,25,M23-26
-7.67555E+18,M,28,M27-28
2.98955E+17,M,28,M27-28
4.01601E+18,M,23,M23-26
3.46303E+17,F,26,F24-26
5.64012E+18,M,24,M23-26
-4.8112E+18,M,33,M32-38
7.50782E+18,F,34,F33-42
-6.40403E+18,M,21,M22-
5.25319E+18,F,44,F43+
-1.96548E+18,F,44,F43+
-3.97295E+18,F,25,F24-26
7.88109E+18,M,25,M23-26
-5.70457E+18,M,21,M22-
2.82238E+18,M,29,M29-31
2.93961E+18,F,33,F33-42
1.902E+18,M,21,M22-
-6.75475E+18,M,19,M22-
3.43704E+17,M,19,M22-
-5.08756E+18,M,19,M22-
-2.16785E+18,M,19,M22-
-8.5351E+18,M,19,M22-
-7.9256E+17,M,23,M23-26
-5.20039E+18,M,23,M23-26
7.58083E+18,M,38,M32-38
8.2272E+18,M,35,M32-38
-2.99608E+18,M,21,M22-
-7.17738E+18,F,19,F23-
5.36464E+18,F,36,F33-42
2.82042E+18,M,22,M22-
-8.13133E+18,M,42,M39+
3.99348E+18,M,28,M27-28
-8.29001E+18,M,19,M22-
3.1106E+18,M,25,M23-26
-2.24552E+18,F,25,F24-26
-8.84575E+18,F,25,F24-26
8.50492E+18,M,25,M23-26
7.83269E+18,M,31,M29-31
-7.66591E+18,M,26,M23-26
-4.25484E+18,M,25,M23-26
-7.21432E+18,M,35,M32-38
-7.93188E+18,F,48,F43+
4.57226E+18,M,22,M22-
-2.09401E+18,M,28,M27-28
9.53913E+17,M,26,M23-26
-2.93618E+18,M,20,M22-
7.43284E+18,M,22,M22-
-8.40875E+18,M,22,M22-
7.64533E+18,M,29,M29-31
7.91968E+18,F,29,F29-32
6.87881E+18,M,37,M32-38
-5.34391E+18,M,40,M39+
4.44E+18,F,21,F23-
5.79681E+18,M,30,M29-31
-7.23874E+17,F,25,F24-26
8.01352E+18,F,20,F23-
5.18384E+18,F,20,F23-
1.90534E+18,M,26,M23-26
5.5058E+18,M,39,M39+
5.70658E+18,M,25,M23-26
8.19179E+17,M,29,M29-31
3.13455E+17,M,23,M23-26
-8.43924E+18,M,23,M23-26
6.24826E+18,M,27,M27-28
9.06577E+18,M,27,M27-28
-7.49303E+18,M,28,M27-28
-7.10558E+18,M,35,M32-38
-1.82448E+18,M,31,M29-31
-7.08506E+18,M,31,M29-31
-4.32829E+18,M,25,M23-26
7.76345E+18,M,26,M23-26
-7.3369E+17,M,37,M32-38
1.31171E+18,M,37,M32-38
2.27912E+18,F,21,F23-
-2.89596E+18,M,19,M22-
-8.82195E+18,F,29,F29-32
-5.42039E+18,M,23,M23-26
-4.20196E+18,M,33,M32-38
-7.87633E+18,M,25,M23-26
-2.62883E+18,M,25,M23-26
6.58532E+17,M,21,M22-
5.49949E+18,M,42,M39+
-7.01818E+18,M,25,M23-26
1.99811E+18,M,19,M22-
9.21016E+18,M,19,M22-
-8.61077E+18,M,21,M22-
-1.79521E+18,M,31,M29-31
-2.82168E+18,M,29,M29-31
2.79925E+18,M,26,M23-26
-6.33131E+18,F,24,F24-26
3.67904E+18,M,28,M27-28
-2.77096E+18,F,23,F23-
5.83994E+18,M,22,M22-
8.19218E+18,M,31,M29-31
7.21916E+17,M,40,M39+
2.38865E+18,M,40,M39+
-8.8884E+18,M,32,M32-38
4.47414E+18,F,28,F27-28
1.38538E+18,M,28,M27-28
2.1163E+18,M,19,M22-
-5.76115E+18,M,26,M23-26
-6.49444E+18,M,28,M27-28
8.37362E+18,M,25,M23-26
-8.00616E+18,M,21,M22-
2.21326E+18,M,24,M23-26
-8.41086E+17,F,31,F29-32
5.84401E+18,M,21,M22-
-3.51095E+16,M,35,M32-38
-9.11977E+18,M,35,M32-38
7.65394E+18,F,27,F27-28
6.74924E+18,M,43,M39+
8.44519E+17,M,43,M39+
-5.67423E+18,M,23,M23-26
-2.65538E+18,M,38,M32-38
1.50479E+17,M,34,M32-38
-8.55595E+18,M,37,M32-38
-3.06312E+18,M,21,M22-
3.43716E+18,M,21,M22-
-8.81094E+18,M,39,M39+
8.84943E+18,M,27,M27-28
-4.20277E+18,M,21,M22-
-3.55443E+18,M,24,M23-26
-6.15057E+18,M,23,M23-26
5.62096E+18,M,24,M23-26
-3.18852E+18,M,31,M29-31
7.79151E+18,F,25,F24-26
9.71676E+17,M,24,M23-26
3.66101E+18,M,22,M22-
3.11819E+18,M,22,M22-
-8.28254E+18,M,26,M23-26
-7.28292E+18,M,29,M29-31
2.95104E+18,F,28,F27-28
-7.78815E+18,F,27,F27-28
4.59927E+18,F,22,F23-
-3.74432E+18,F,26,F24-26
1.65668E+18,F,28,F27-28
-5.8016E+18,M,28,M27-28
-2.63578E+18,M,28,M27-28
-8.35963E+18,M,29,M29-31
5.08987E+18,M,27,M27-28
-6.14163E+18,M,35,M32-38
